recipe_id,user_id,rating,liked,review,date
267160,369715,4,1,This was good and different. It was also easy to make. I followed the recipe as written other then like others I used fat free evaporated milk as that is what I had on hand. I also didn't add the sugar or parsley.,2008-01-13
267160,330545,4,1,"Very good but very rich and a tad too sweet for me.  I, too, will use a low-fat evaporated milk and omit the sugar next time these go on the table.  Otherwise, this is a very good recipe.  Made for the Aussie Recipe Swap.",2008-02-02
267160,593159,1,0,We didn't like this recipe at all.  I think that if I would've left out the sugar it might've been better.  It got really thick towards the end of making it.,2008-02-20
371424,369715,4,1,This was good and easy to make. I followed the recipe as written other then I didn't add the chilies as I didn't have any. I didn't add the cilantro as it didn't say in the directions were to add it and I forgot about it. I also added 2 cups of chicken as that is how I have it frozen. I thought the soup was a bit thin but it had a good taste to it.,2009-07-26
241739,47907,5,1,"We enjoyed this recipe ~ the flavor took us right back to Hawaii :)  The bread was easy to put together (I made as posted).  Thank you for posting and giving us that Hawaiian flavor!  Made for Pick~A~Chef, Spring 2008.",2008-04-20
62433,13796,5,1,This is the easiest and best tasting trifle ever! Since blueberries are not in season here and are still a little expensive I decided to make a strawberry/banana trifle. This is to die for and makes a beautiful presentation. Take heed... this is VERY RICH. Make sure you press the cake down a little with your hands because the trifle bowl will really fill up quickly. ,2003-05-18
62433,61016,0,0,"The first time that I made this (my nephews graduation party), the blueberries were also too expensive here so I used fresh blackberries and strawberries.  This was such a hit and I am glad that I made (10) copies of the recipe and gave out all ten and a couple more had to write it down!!!!!
The next time I made this, I amde with the blueberries and it was phenominal.  However, I made it with fat free cream cheese, lite cool whip and fat free sweetened condensed milk (in a greenish can)and I couldn't tell the difference nor could anyone else!!! It helps to cut down on any calories/fat that we can, so we can eat more of it!! It is very rich, but it didn't stop anyone from over eating it!  Thanks NurseDi",2003-07-14
62433,40620,4,1,"This was a really good quick trifle. The angel food cake and the vanilla mixture were nice with the blueberries for a cool dessert in the hot summer. I only gave it four stars for two reasons. One, the vanilla cream mixture is very thick, I had to stir the whipped cream in and it was still so thick I couldn't spread it over the angel food cake pieces without taking most of the cake along with it. It was also a little too heavy for the lightness of the cake itself. Making it again... I would add enough whipped cream to make it spreadable. Definately more than 1 1/2 cups. ",2003-07-23
205453,969623,2,0,"We were now bound today and needed a topping for the crockpot hot fudge sundae cake (#41657).  I chilled the milk for a good 30 minutes, so it was nice and cold.  I beat it with an electric hand mixer.  It took quite a while - 6 or more minutes- to reach a soft peak satge and it never progressed further than that.  In fact, after adding the honey and vanilla , it never made it back to soft peaks.  And I beat it an additional 6 minutes before giving up.  So I served it as a side sauce.  What can I say?  It tasted like sweetened condensed milk which had been sweetened.  Didn't taste good, didn't look appealing.",2013-03-08
205453,2796676,4,1,"I don&#039;t know if the user who rated this low didn&#039;t have her milk cold enough, but that is the key. Also, it doesn&#039;t hurt to chill the bowl and beater(s). Here is one modification I made:  I added 2 Tbsp. of sugar to sweeten and added the vanilla to the milk before chilling it. I added the sugar by sprinkling it over while whipping this. This resulted in a just sweet topping that helps offset any underlying sweetness in the dessert. Great on homemade strawberry shortcakes.",2013-04-22
17586,1802464013,5,1,These are the best! I added a packet of taco seasoning to the meat for extra flavor! I have made these several times.,2016-06-10
75656,55017,5,1,"This definetly ranks high on my favorites list.  Doesn't last long when mom makes it, we're always sniffing around for more!  Very important - don't use ham steaks or deli ham, leftover boiled or baked ham is best",2006-06-23
75656,510115,5,1,"We make this EVERY christmas eve. It melts in your mouth and is super easy to make.
I lost the recipe a few months ago and I was devastated! The other recipes posted on here just aren't the same. I'm so happy you posted it! We usually double it because there is never enough for a good amount of leftovers. 
I make it with cheesy potatoes, green beans, a salad, and cherry pie. My favorite meal of the year!
Thanks again.",2007-12-18
75656,648343,5,1,I used this recipe for New Year's however I make them into ham balls and they were delicious.  I did omit tomato soup and used another Zaar recipe for the sauce. Everyone loved them!  Thanks,2008-01-02
75656,748089,4,1,"I thought this tasted good and smelled wonderful baking, but not my 5 year old and hubby.  Daughter didn't want to eat it because it looked different(color, I guess?).  Hubby still prefers traditional meatloaf.  I still think it was very tasty(I'm not a picky eater!).",2008-04-07
75656,519118,2,0,"Made it forllowing directions to the ""T"".  Never have made anything with tomato soup before, won't again.  Turned out a little bland and dry.  Second time I made it, reduced the pound of ground beef to 1/2 a pound., added a 1/2 pound sausage, reduced brown sugar to two tbsp, added 1 cup chopped onion, diced tomatoes and Italian seasoning along with some chives.  Turned out much better.  Topped it with a thick layer of Ketchup, a good brand).  Even had some leavings to make a little gravy.  Hope you will try it.",2009-01-08
17586,31944,5,1,"added garlic,but otherwise stayed true to recipe and family wants more!",2002-02-26
17586,38418,5,1,I added a little garlic powder and cumin to the meat.  But did everything else the same.  My family (especially my 5 year old!) can't get enough! I've already made these twice in a week!  Thanks!,2002-05-06
17586,41738,5,1,I made these for dinner tonight and we liked them a lot.  I am not a fan of onions so I did not include them and they still had a great taste.  Great recipe for a working mom because they were very quick and easy to make.  Thanks,2002-07-25
17586,55117,4,1,made em just like it said..but the meat splattered and hurt my arm..i got mad and threw it all in the trash and went to the store and bought some frozen enchildadas and heated em up they were good...wish i could cook,2002-09-15
17586,26313,5,1,"Made these tonight and they were awesome! I was looking for a simple recipe since our family doesn't like a whole lot of spices, and things in our food..lol The only thing i did different is ommited the onions and used garlic and onion powder. Came out wonderful! Very easy! Thanks for the recipe!! its a keeper!",2002-12-21
17586,79087,5,1,"I too have this recipe and i love it. Its easy to make and delicious.  The only thing different is i add a little garlic also.
",2003-03-25
17586,40939,5,1,So good & so easy. I used a mild salsa because the kids won't eat spice. Still tasted great. Thanks for another great recipe.,2003-04-07
17586,62191,5,1,"This was so easy to make and so yummy. I didn't have any onions, so I through in a can of rotel tomatoes and chilies. Yummy Yummy. This is the first recipe of enchildas that I have found that I really really like. Thanks for sharing it!!",2003-04-30
17586,28455,5,1,"I have made these twice now in 2 weeks, this recipe is really really good, my entire family will eat it which is a BIG plus, I am not a big fan of red enchilada sauce so I always use green, also I used a blend of 4 mexican shredded cheeses instead of cheddar. This comes together and ready to pop into the oven with zero hassle and so fast, even my cooking challenged family could make this if God forbid I can't cook one night! Thanks Mizz Nezz!",2003-05-10
17586,31795,5,1,I made this last night and the family loved it!!!!! The only thing I will add next time is olives. I served it with Sour Cream and Refried Beans with cheese! Prep Work and Cleanup is simple. THanks for a Great Recipe! This one will definitely be made again and is a keeper!!!!!!!,2003-09-18
17586,94087,5,1,"I have never made anything like this before but I certainly will again.  We are lucky enough to have some left for tomorrow - I had enough ingredients to make 10.  I am sending my daughter this recipe, it is so easy and full of flavour and I know her little ones will love it too. Thanks MizzNess, Glen.",2003-09-19
